Name,Kingdom,Phylum,Class,Order,Family,Genus,Species,Strain,251_CP04618_S118,252_CP04618_S119,253_CP04618_S120,254_CP04618_S150,255_CP04618_merge,256_CP04618_S121,257_CP04618_merge,258_CP04618_merge,259_CP04618_S122,260_CP04618_S154,261_CP04618_S123,262_CP04618_S124,263_CP04618_S155,264_CP04618_S125,265_CP04618_S126,266_CP04618_S156,267_CP04618_merge,268_CP04618_S127,269_CP04618_S128,270_CP04618_merge,271_CP04618_merge,272_CP04618_S160,273_CP04618_S129,274_CP04618_S130,Taxonomy Id,Taxonomy Lineage
Corynebacterium durum F0235,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium durum,Corynebacterium durum F0235,0,0,6126.39,376.02,82.91,1243.35,0,0,349.16,0,0,265.63,0,0,446.76,111.16,0,0,453.23,185.25,0,0,0,0,1035195,k__Bacteria(2);p__Actinobacteria(201174);c__Actinomycetia(1760);o__Corynebacteriales(85007);f__Corynebacteriaceae(1653);g__Corynebacterium(1716);s__Corynebacterium durum(61592);t__Corynebacterium durum F0235(1035195);
Corynebacterium matruchotii ATCC 14266,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium matruchotii,Corynebacterium matruchotii ATCC 14266,0,0,0,0,0,0,0,0,618.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553207,k__Bacteria(2);p__Actinobacteria(201174);c__Actinomycetia(1760);o__Corynebacteriales(85007);f__Corynebacteriaceae(1653);g__Corynebacterium(1716);s__Corynebacterium matruchotii(43768);t__Corynebacterium matruchotii ATCC 14266(553207);
Corynebacterium matruchotii,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium matruchotii,Corynebacterium matruchotii,0,0,0,0,0,0,0,0,0,0,0,153.14,0,0,0,0,0,0,105.91,0,0,0,0,0,43768,k__Bacteria(2);p__Actinobacteria(201174);c__Actinomycetia(1760);o__Corynebacteriales(85007);f__Corynebacteriaceae(1653);g__Corynebacterium(1716);s__Corynebacterium matruchotii(43768);t__Corynebacterium matruchotii(43768);
Corynebacterium matruchotii ATCC 33806,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium matruchotii,Corynebacterium matruchotii ATCC 33806,0,0,340.87,0,0,519.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566549,k__Bacteria(2);p__Actinobacteria(201174);c__Actinomycetia(1760);o__Corynebacteriales(85007);f__Corynebacteriaceae(1653);g__Corynebacterium(1716);s__Corynebacterium matruchotii(43768);t__Corynebacterium matruchotii ATCC 33806(566549);
Corynebacterium pseudodiphtheriticum,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium pseudodiphtheriticum,Corynebacterium pseudodiphtheriticum,0,0,0,0,0,0,175.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37637,k__Bacteria(2);p__Actinobacteria(201174);c__Actinomycetia(1760);o__Corynebacteriales(85007);f__Corynebacteriaceae(1653);g__Corynebacterium(1716);s__Corynebacterium pseudodiphtheriticum(37637);t__Corynebacterium pseudodiphtheriticum(37637);
Cryptobacterium curtum DSM 15641,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Cryptobacterium,Cryptobacterium curtum,Cryptobacterium curtum DSM 15641,0,0,0,0,0,0,0,0,202.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469378,k__Bacteria(2);p__Actinobacteria(201174);c__Coriobacteriia(84998);o__Eggerthellales(1643822);f__Eggerthellaceae(1643826);g__Cryptobacterium(84162);s__Cryptobacterium curtum(84163);t__Cryptobacterium curtum DSM 15641(469378);
Desulfobulbus_u_t,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbus,Desulfobulbus_u_s,Desulfobulbus_u_t,0,0,100.95,0,0,0,0,0,84.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893,k__Bacteria(2);p__Proteobacteria(1224);c__Deltaproteobacteria(28221);o__Desulfobacterales(213118);f__Desulfobulbaceae(213121);g__Desulfobulbus(893);s__Desulfobulbus_u_s(893);t__Desulfobulbus_u_t(893);
Desulfovibrio piger ATCC 29098,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibrio piger,Desulfovibrio piger ATCC 29098,0,0,0,0,0,0,0,0,0,0,147.58,0,0,0,0,0,759.98,0,0,0,0,0,0,0,411464,k__Bacteria(2);p__Proteobacteria(1224);c__Deltaproteobacteria(28221);o__Desulfovibrionales(213115);f__Desulfovibrionaceae(194924);g__Desulfovibrio(872);s__Desulfovibrio piger(901);t__Desulfovibrio piger ATCC 29098(411464);
Dialister invisus DSM 15470,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister invisus,Dialister invisus DSM 15470,0,0,0,0,0,0,0,0,480.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592028,k__Bacteria(2);p__Firmicutes(1239);c__Negativicutes(909932);o__Veillonellales(1843489);f__Veillonellaceae(31977);g__Dialister(39948);s__Dialister invisus(218538);t__Dialister invisus DSM 15470(592028);
Dialister pneumosintes,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister pneumosintes,Dialister pneumosintes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925.51,0,0,0,0,0,0,0,0,39950,k__Bacteria(2);p__Firmicutes(1239);c__Negativicutes(909932);o__Veillonellales(1843489);f__Veillonellaceae(31977);g__Dialister(39948);s__Dialister pneumosintes(39950);t__Dialister pneumosintes(39950);
Dialister hominis,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister hominis,Dialister hominis,0,0,0,46496.11,7797.04,0,0,0,0,0,0,0,187.42,0,0,0,3452.11,350.2,0,0,0,0,208.59,773.78,2582419,k__Bacteria(2);p__Firmicutes(1239);c__Negativicutes(909932);o__Veillonellales(1843489);f__Veillonellaceae(31977);g__Dialister(39948);s__Dialister hominis(2582419);t__Dialister hominis(2582419);
Dialister massiliensis,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister massiliensis,Dialister massiliensis,0,0,0,45429.52,7836.66,0,0,0,0,0,0,0,187.74,0,0,220.24,3504.73,346.54,0,0,0,242.38,0,780.11,2161821,k__Bacteria(2);p__Firmicutes(1239);c__Negativicutes(909932);o__Veillonellales(1843489);f__Veillonellaceae(31977);g__Dialister(39948);s__Dialister massiliensis(2161821);t__Dialister massiliensis(2161821);
Dorea formicigenerans ATCC 27755,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,Dorea formicigenerans,Dorea formicigenerans ATCC 27755,0,1094.54,0,0,3918.52,0,0,4653.85,0,683.08,1181.26,0,1652.87,3028.33,0,435.38,2152.23,2086.96,0,0,145.87,1561.99,2186.47,3779.16,411461,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Dorea(189330);s__Dorea formicigenerans(39486);t__Dorea formicigenerans ATCC 27755(411461);
Dorea longicatena AGR2136,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,Dorea longicatena,Dorea longicatena AGR2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831.86,0,4691.51,1280698,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Dorea(189330);s__Dorea longicatena(88431);t__Dorea longicatena AGR2136(1280698);
Dorea longicatena DSM 13814,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,Dorea longicatena,Dorea longicatena DSM 13814,0,10116.71,0,5732.8,13127.07,0,0,5451.93,0,11603.16,6331.28,0,3768.31,6083.21,0,825.49,5243.82,5440.84,0,0,284.22,0,2468.45,0,411462,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Dorea(189330);s__Dorea longicatena(88431);t__Dorea longicatena DSM 13814(411462);
Dorea sp. AF36-15AT,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,Dorea_u_s,Dorea sp. AF36-15AT,0,0,0,147.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2292041,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Dorea(189330);s__Dorea_u_s(189330);t__Dorea sp. AF36-15AT(2292041);
Dorea sp. AGR2135,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,Dorea_u_s,Dorea sp. AGR2135,0,0,0,0,2743.85,0,0,3420.75,0,0,857.55,0,1168.84,2155.92,0,0,1611.13,1512.71,0,0,0,1184.34,1630.85,2812.06,1280669,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Dorea(189330);s__Dorea_u_s(189330);t__Dorea sp. AGR2135(1280669);
Dorea sp. AM13-35,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,Dorea_u_s,Dorea sp. AM13-35,0,0,0,0,0,0,0,0,0,1645.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2293099,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Dorea(189330);s__Dorea_u_s(189330);t__Dorea sp. AM13-35(2293099);
Dorea sp. OM07-5,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,Dorea_u_s,Dorea sp. OM07-5,0,843.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2293100,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Dorea(189330);s__Dorea_u_s(189330);t__Dorea sp. OM07-5(2293100);
Eggerthella lenta 1_1_60AFAA,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella lenta,Eggerthella lenta 1_1_60AFAA,0,987.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742768,k__Bacteria(2);p__Actinobacteria(201174);c__Coriobacteriia(84998);o__Eggerthellales(1643822);f__Eggerthellaceae(1643826);g__Eggerthella(84111);s__Eggerthella lenta(84112);t__Eggerthella lenta 1_1_60AFAA(742768);
Eggerthella lenta,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella lenta,Eggerthella lenta,0,0,0,0,0,0,0,109.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84112,k__Bacteria(2);p__Actinobacteria(201174);c__Coriobacteriia(84998);o__Eggerthellales(1643822);f__Eggerthellaceae(1643826);g__Eggerthella(84111);s__Eggerthella lenta(84112);t__Eggerthella lenta(84112);
Eggerthella lenta DSM 2243,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella lenta,Eggerthella lenta DSM 2243,0,0,0,0,0,0,0,0,0,0,0,0,555.71,341.48,0,0,0,0,0,0,0,219.71,0,257.65,479437,k__Bacteria(2);p__Actinobacteria(201174);c__Coriobacteriia(84998);o__Eggerthellales(1643822);f__Eggerthellaceae(1643826);g__Eggerthella(84111);s__Eggerthella lenta(84112);t__Eggerthella lenta DSM 2243(479437);
Eggerthella sp. 1_3_56FAA,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella_u_s,Eggerthella sp. 1_3_56FAA,0,1619.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665943,k__Bacteria(2);p__Actinobacteria(201174);c__Coriobacteriia(84998);o__Eggerthellales(1643822);f__Eggerthellaceae(1643826);g__Eggerthella(84111);s__Eggerthella_u_s(84111);t__Eggerthella sp. 1_3_56FAA(665943);
Eggerthella sp. AM16-19,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella_u_s,Eggerthella sp. AM16-19,0,0,0,0,77.8,0,0,615.05,0,1433.9,340.27,0,0,0,0,291.38,1552.46,1113.2,0,0,0,0,0,0,2292042,k__Bacteria(2);p__Actinobacteria(201174);c__Coriobacteriia(84998);o__Eggerthellales(1643822);f__Eggerthellaceae(1643826);g__Eggerthella(84111);s__Eggerthella_u_s(84111);t__Eggerthella sp. AM16-19(2292042);
Eggerthella sp. HGA1,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Eggerthella,Eggerthella_u_s,Eggerthella sp. HGA1,0,0,0,0,0,0,0,0,0,0,0,0,92.16,0,0,0,0,0,0,0,0,254.39,0,295.97,910311,k__Bacteria(2);p__Actinobacteria(201174);c__Coriobacteriia(84998);o__Eggerthellales(1643822);f__Eggerthellaceae(1643826);g__Eggerthella(84111);s__Eggerthella_u_s(84111);t__Eggerthella sp. HGA1(910311);
Eggerthia catenaformis OT 569 = DSM 20559,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Coprobacillaceae,Eggerthia,Eggerthia catenaformis,Eggerthia catenaformis OT 569 = DSM 20559,0,0,0,0,0,0,0,0,94.8,0,0,0,0,0,0,0,0,0,0,143.75,0,0,0,0,999415,k__Bacteria(2);p__Firmicutes(1239);c__Erysipelotrichia(526524);o__Erysipelotrichales(526525);f__Coprobacillaceae(2810280);g__Eggerthia(1279384);s__Eggerthia catenaformis(31973);t__Eggerthia catenaformis OT 569 = DSM 20559(999415);
Enterobacter_u_t,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter_u_s,Enterobacter_u_t,0,0,0,0,0,0,0,0,0,85.69,0,0,0,0,0,0,0,0,0,144.27,0,0,132.85,0,547,k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Enterobacterales(91347);f__Enterobacteriaceae(543);g__Enterobacter(547);s__Enterobacter_u_s(547);t__Enterobacter_u_t(547);
Enterobacterales_u_t,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacterales_u_f,Enterobacterales_u_g,Enterobacterales_u_s,Enterobacterales_u_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.74,0,0,0,91347,k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Enterobacterales(91347);f__Enterobacterales_u_f(91347);g__Enterobacterales_u_g(91347);s__Enterobacterales_u_s(91347);t__Enterobacterales_u_t(91347);
Enterobacter cloacae complex_u_t,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cloacae complex,Enterobacter cloacae complex_u_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4984.33,2212.85,0,0,0,354276,k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Enterobacterales(91347);f__Enterobacteriaceae(543);g__Enterobacter(547);s__Enterobacter cloacae complex(354276);t__Enterobacter cloacae complex_u_t(354276);
Klebsiella aerogenes,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella aerogenes,Klebsiella aerogenes,0,0,0,0,0,0,0,0,0,0,0,0,96.15,0,0,0,0,0,0,0,0,0,0,0,548,k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Enterobacterales(91347);f__Enterobacteriaceae(543);g__Klebsiella(570);s__Klebsiella aerogenes(548);t__Klebsiella aerogenes(548);
Enterobacter cancerogenus ATCC 35316,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cancerogenus,Enterobacter cancerogenus ATCC 35316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.33,0,0,0,0,500639,k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Enterobacterales(91347);f__Enterobacteriaceae(543);g__Enterobacter(547);s__Enterobacter cancerogenus(69218);t__Enterobacter cancerogenus ATCC 35316(500639);
Enterobacter ludwigii,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter ludwigii,Enterobacter ludwigii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27800.48,24986.93,16176.7,0,0,299767,k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Enterobacterales(91347);f__Enterobacteriaceae(543);g__Enterobacter(547);s__Enterobacter ludwigii(299767);t__Enterobacter ludwigii(299767);
Enterobacter cloacae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cloacae,Enterobacter cloacae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5246.02,0,0,0,0,550,k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Enterobacterales(91347);f__Enterobacteriaceae(543);g__Enterobacter(547);s__Enterobacter cloacae(550);t__Enterobacter cloacae(550);
Enterobacter hormaechei,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter hormaechei,Enterobacter hormaechei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4535.31,0,0,0,0,158836,k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Enterobacterales(91347);f__Enterobacteriaceae(543);g__Enterobacter(547);s__Enterobacter hormaechei(158836);t__Enterobacter hormaechei(158836);
Enterobacter sp. 198,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter_u_s,Enterobacter sp. 198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24150.5,21987.08,14238.45,0,0,1640346,k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Enterobacterales(91347);f__Enterobacteriaceae(543);g__Enterobacter(547);s__Enterobacter_u_s(547);t__Enterobacter sp. 198(1640346);
Enterobacter sp. E20,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter_u_s,Enterobacter sp. E20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704.01,0,1560339,k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Enterobacterales(91347);f__Enterobacteriaceae(543);g__Enterobacter(547);s__Enterobacter_u_s(547);t__Enterobacter sp. E20(1560339);
Enterococcus faecium EnGen0015,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium,Enterococcus faecium EnGen0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.38,2589.53,1597.75,0,0,0,0,0,0,1138888,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Enterococcaceae(81852);g__Enterococcus(1350);s__Enterococcus faecium(1352);t__Enterococcus faecium EnGen0015(1138888);
Enterococcus faecalis,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,Enterococcus faecalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7379.06,0,0,0,0,0,0,0,0,1351,k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Lactobacillales(186826);f__Enterococcaceae(81852);g__Enterococcus(1350);s__Enterococcus faecalis(1351);t__Enterococcus faecalis(1351);
Enteroscipio rubneri,Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae,Enteroscipio,Enteroscipio rubneri,Enteroscipio rubneri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.96,197.78,706.62,2070686,k__Bacteria(2);p__Actinobacteria(201174);c__Coriobacteriia(84998);o__Eggerthellales(1643822);f__Eggerthellaceae(1643826);g__Enteroscipio(2126006);s__Enteroscipio rubneri(2070686);t__Enteroscipio rubneri(2070686);
Escherichia coli C353_09,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Escherichia coli C353_09,0,0,0,1483.41,174.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126898,k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Enterobacterales(91347);f__Enterobacteriaceae(543);g__Escherichia(561);s__Escherichia coli(562);t__Escherichia coli C353_09(1126898);
Escherichia coli M17,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Escherichia coli M17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.79,1392862,k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Enterobacterales(91347);f__Enterobacteriaceae(543);g__Escherichia(561);s__Escherichia coli(562);t__Escherichia coli M17(1392862);
Escherichia coli O121:H7 str. 2009C-3299,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Escherichia coli O121:H7 str. 2009C-3299,0,0,0,0,0,0,0,0,0,0,0,0,165.6,0,0,0,0,0,0,0,0,0,0,0,1446578,k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Enterobacterales(91347);f__Enterobacteriaceae(543);g__Escherichia(561);s__Escherichia coli(562);t__Escherichia coli O121:H7 str. 2009C-3299(1446578);
Escherichia coli,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,Escherichia coli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.54,97.29,0,0,0,562,k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Enterobacterales(91347);f__Enterobacteriaceae(543);g__Escherichia(561);s__Escherichia coli(562);t__Escherichia coli(562);
Escherichia sp. R17,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia_u_s,Escherichia sp. R17,0,0,0,17978.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2082631,k__Bacteria(2);p__Proteobacteria(1224);c__Gammaproteobacteria(1236);o__Enterobacterales(91347);f__Enterobacteriaceae(543);g__Escherichia(561);s__Escherichia_u_s(561);t__Escherichia sp. R17(2082631);
Holdemanella biformis DSM 3989,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Holdemanella,Holdemanella biformis,Holdemanella biformis DSM 3989,0,0,0,0,0,0,0,1569.96,0,0,1662.49,0,0,0,0,0,0,0,0,0,0,0,0,0,518637,k__Bacteria(2);p__Firmicutes(1239);c__Erysipelotrichia(526524);o__Erysipelotrichales(526525);f__Erysipelotrichaceae(128827);g__Holdemanella(1573535);s__Holdemanella biformis(1735);t__Holdemanella biformis DSM 3989(518637);
Eubacterium brachy ATCC 33089,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,Clostridiales Family XIII. Incertae Sedis_u_g,[Eubacterium] brachy,Eubacterium brachy ATCC 33089,0,0,282.41,0,0,0,765.85,0,1855.63,0,0,0,0,0,118.66,113.52,144.44,0,331.95,124.76,0,0,0,0,1321814,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Clostridiales Family XIII. Incertae Sedis(543314);g__Clostridiales Family XIII. Incertae Sedis_u_g(543314);s__[Eubacterium] brachy(35517);t__Eubacterium brachy ATCC 33089(1321814);
Faecalitalea cylindroides T2-87,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalitalea,Faecalitalea cylindroides,Faecalitalea cylindroides T2-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.21,559.66,0,0,0,0,0,0,0,717960,k__Bacteria(2);p__Firmicutes(1239);c__Erysipelotrichia(526524);o__Erysipelotrichales(526525);f__Erysipelotrichaceae(128827);g__Faecalitalea(1573534);s__Faecalitalea cylindroides(39483);t__Faecalitalea cylindroides T2-87(717960);
[Eubacterium] eligens ATCC 27750,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,Lachnospira eligens,[Eubacterium] eligens ATCC 27750,0,0,0,469.93,563.07,0,0,0,0,168.86,2553.47,0,0,0,0,0,0,0,0,0,0,0,0,324.72,515620,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Lachnospira(28050);s__Lachnospira eligens(39485);t__[Eubacterium] eligens ATCC 27750(515620);
Anaerobutyricum hallii DSM 3353,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Anaerobutyricum,Anaerobutyricum hallii,Anaerobutyricum hallii DSM 3353,0,7417.17,0,567.88,11055.96,0,0,1868.83,0,5306.68,4664.05,0,8933.74,9788.6,0,1181.1,4578.38,6986.85,0,0,337.58,1726.28,2719.8,4863.32,411469,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Anaerobutyricum(2569097);s__Anaerobutyricum hallii(39488);t__Anaerobutyricum hallii DSM 3353(411469);
Eubacterium infirmum F0142,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,Clostridiales Family XIII. Incertae Sedis_u_g,[Eubacterium] infirmum,Eubacterium infirmum F0142,0,0,0,0,0,0,0,0,314.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883109,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Clostridiales Family XIII. Incertae Sedis(543314);g__Clostridiales Family XIII. Incertae Sedis_u_g(543314);s__[Eubacterium] infirmum(56774);t__Eubacterium infirmum F0142(883109);
Eubacterium callanderi,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium callanderi,Eubacterium callanderi,0,0,0,0,0,0,0,233.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53442,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Eubacteriaceae(186806);g__Eubacterium(1730);s__Eubacterium callanderi(53442);t__Eubacterium callanderi(53442);
Eubacterium nodatum ATCC 33099,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,Clostridiales Family XIII. Incertae Sedis_u_g,[Eubacterium] nodatum,Eubacterium nodatum ATCC 33099,0,0,442.34,0,0,0,138.97,0,0,0,0,0,0,0,0,0,0,0,170.29,229.75,0,0,0,0,1161902,k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Clostridiales Family XIII. Incertae Sedis(543314);g__Clostridiales Family XIII. Incertae Sedis_u_g(543314);s__[Eubacterium] nodatum(35518);t__Eubacterium nodatum ATCC 33099(1161902);
